DO,BOD,NH3N,EC,SS,Score
111.4,2.9,0.06,228,11,81.07
122,6.2,0.05,252,5.2,76.59
112.8,7.8,0.05,470,3.6,76.83
101.2,8.5,0.02,268,1,78.21
104.4,0.9,0.07,344,29.5,85.46
90,3.4,1.2,452,59,62.05
140.8,1.5,0.05,491,2.6,82.61
109.3,4.9,1.89,464,9.2,69.67
104,2.9,1.17,490,51.6,64.01
115.4,4.2,0.39,377,10.4,72.12
86.1,19.5,1.3,395,8.4,63.19
86.2,2.9,1.15,370,9.8,75.61
105.4,3.1,0.29,394,6.5,81.91
99.4,2,0.23,412,7.8,87.64
95,1.9,0.19,449,48.6,76.24
99.1,6.9,0.14,556,36,69.5
103.6,0.4,0.08,330,18.9,91.89
105.6,0.5,0.07,354,18.3,91.5
97.6,1.3,0.31,207,5,89.67
103.9,0.3,0.11,299,9.2,95.55
105.3,0.3,0.09,305,9.2,95.68
125.8,7,0.06,544,8.8,74.45
89.8,1.2,0.39,630,55,76.3
102.2,0.1,0.16,532,549,78.47
102,0.7,0.11,528,796,77.29
103.2,1.8,0.14,512,408,72.34
134.6,1.5,0.25,380,4.2,82.21
105.6,0.5,0.05,424,42.8,83.24
112.1,0.9,0.03,427,20,89.69
94.9,0.9,0.07,663,102,79.17
90.6,13.1,0.35,510,142,56.15
89.6,3.7,0.48,516,177,62.59
81.2,2.5,1.49,598,114,59.86
49.8,2.8,2.35,1190,51.2,43.26
53.8,3.9,3.1,880,154,37.34
42.1,10.7,20,2720,95.5,25.5
74.8,2.1,1.69,733,48.6,60.86
45.2,9.2,1.51,10900,285,30.33
115,0.2,0.19,568,64.8,80.69
96.6,2.3,0.26,629,162,70.81
102.7,5.1,1.35,718,343,56.6
56.3,4.3,3.75,765,22.4,48.14
91.8,4.2,6.26,1260,35.2,57.48
54,2,5.76,1280,36.2,48.04
49.4,3,3.15,1340,52.7,41.08
85.1,2.7,0.8,2890,83.5,65.23
84,2.7,0.22,542,14.4,79.31
78.4,0.4,0.42,36700,112,71.81
105.2,0.3,0.01,480,3.7,96.86
106.4,0.9,0.02,481,51.3,82.16
75.6,2.2,4.06,989,26.8,61.15
80,3.5,4.16,1060,17.7,62.97
96.8,1.8,0.27,607,14,84.23
130.8,3.8,0.91,1040,60,56.07
98,4,0.27,12400,83.8,67.25
80.3,2.1,1.38,936,29.4,68.04
43.4,1.3,4.99,10800,41.8,43.24
62.6,0.3,1.9,36600,98.8,59.06
31.8,7.6,5.93,1150,66.7,24.1
33.2,0.4,3.65,19400,53,44.33
55.6,2.8,2.7,604,66.6,45.29
104.9,0.9,0.02,487,14.1,90.89
100.6,0.9,0.01,883,6.3,95.18
125.6,3.7,0.63,526,45.2,59.94
127.1,1.3,0.04,642,18.5,84.45
124.8,2.1,0.72,896,17.3,74.01
143.9,7.5,0.02,899,73.4,55.83
44.6,1.9,0.48,10500,247,48.21
69.2,3.6,0.23,25600,119,55.46
111.2,1.9,0.02,640,512,72.56
119.8,1.2,0.08,778,13.5,86.17
111.9,1.3,0.03,1120,36.3,83.37
93.4,1.1,0.02,672,13.4,90.45
80.6,0.5,0.06,682,19.4,89.24
30.5,4.8,6.6,913,21.2,35.27
78.2,4.9,6.02,12600,49.5,48.89
20.5,5.9,4.71,28300,36.7,27.52
48.8,3.4,6.59,3550,16.2,44.71
106,4.9,2.4,38500,69.7,56.07
53.6,13.1,12.6,1290,18.8,37.93
112.6,6.7,7.7,1250,38.6,53.28
16,7.4,28.3,1130,17.6,29.04
73.1,4.8,10,1350,56.2,46.19
52.5,1.5,0.02,458,9.6,74.48
33.2,6.9,4.57,1190,12.3,35.11
50.1,9.7,16.7,17500,46,28.91
7.4,16.8,22.6,2090,18.9,23.89
49.5,1.7,2.15,1160,24.4,56.65
91.8,1.1,0.02,526,429,77.02
94.8,1.1,0.98,568,180,69.46
93,1.3,1.4,569,169,67.67
100.9,0.5,0.02,451,42.1,84.1
100.5,1,0.01,447,41,82.46
100,0.9,0.01,469,29.9,86.67
95.8,0.3,0.01,497,19.4,93.53
111.4,0.7,0.02,526,21.1,90.69
96.4,0.6,0.02,442,7,96.23
98.3,0.7,0.05,468,178,80.22
104.8,0.9,0.03,462,127,79.35
95.4,0.9,0.02,551,467,78.02
81.2,5.2,5.91,678,42.4,50.74
43,5.1,3.52,742,12.2,42.57
76.3,1.5,0.99,318,78.3,65.67
81.8,0,0.23,382,28,83.95
62.2,2.7,2.87,564,33,52.35
69.6,2.3,1.29,546,28.1,60.38
37.9,2.1,2.85,7540,18.7,49.13
82.8,1.5,1.19,324,99.2,68.11
98.1,0.4,0.1,496,17.6,91.92
102,0.7,0.32,611,58.5,79.32
106.4,0.7,0.01,326,12.8,91.6
107.8,0.8,0.01,304,2.2,94.85
100.6,0.6,0.1,322,126,79.77
92.3,0.5,0.12,35600,71.7,81.78
140.6,1.4,0.01,411,2.2,83.71
93.6,0.1,0.01,1970,7.7,97.78
103.2,1.2,0.1,380,418,75.42
102.4,1.5,0.03,172,3.2,92.37
108.2,0.6,0.07,243,3.6,94.63
102.9,0.5,0.02,209,23.7,92.51
102.4,1.4,0.07,234,3.4,92.2
102.8,0.1,0.02,142,2.6,97.52
106.5,2,0.02,144,3.5,89.95
103.2,1.5,0.02,142,3.6,92.45
75.4,2.3,0.34,184,10,79.54
76.8,9,0.37,253,16.5,64.88
66.8,2.7,0.41,422,24.3,67.34
105.2,2.4,0.15,142,5.5,86.54
96.6,0.8,0.03,402,133,80.17
99.4,0.3,0.09,434,92.5,83.79
91.6,0.2,0.09,446,97.5,83.86
97.8,0.1,0.02,454,12,93.96
57.8,1.3,1.28,194,11.1,63.61
42.4,0.1,0.91,1490,24.3,62.24
100.4,0.9,0.03,133,6.4,94.91
48.6,0.7,0.77,11300,29.5,58.78
86.8,1.3,0.17,422,108,75.21
106.4,4.7,0.05,275,40.2,68.79
102.4,1.4,0.05,402,46.7,80.13
102.8,2.8,0.06,426,22.8,82.59
103.7,1.2,0.02,328,15.2,89.84
99.9,1,0.03,432,24.4,90.75
119.2,1.4,0.04,244,5,89.88
114.2,0.2,0.01,318,7.6,95.74
101.7,1.3,0.05,442,9,92.95
102.8,1.3,0.12,470,15.5,88.07
101.5,0.9,0.02,204,1,94.99
113.2,1.8,0.43,334,3.6,84.48
92.4,3.5,0.68,404,11.3,73.07
95,1.5,0.33,473,3.2,88.56
102.4,0.2,0.02,212,1,97.28
105,0.2,0.04,445,9.1,96.73
100.8,0.3,0.02,320,17,93.29
102.1,1.3,0.08,419,2.9,92.49
107.2,1.4,0.04,426,3.5,92.11
103,0.9,0.01,381,1,95.02
101,1.3,0.24,578,152,75.2
108.8,0.7,0.01,428,1,95.06
100.4,1,0.3,486,19.8,87.09
57.2,2.6,0.41,629,26.3,58.33
100.4,0.1,0.04,581,207,82.18
99.8,0.4,0.01,510,1.8,96.98
101.4,0.1,0.08,530,129,81.54
98.2,0.3,0.12,108,10,95.76
97.4,0.5,0.13,113,12.7,91.2
95.7,0.6,0.27,129,14.4,89.01
103.2,1.8,0.07,610,7.2,90.42
101.8,0.6,0.06,185,9.8,95.47
102.4,0.2,0.04,182,8.8,96.98
68,1.5,0.55,668,60.2,63.04
75.7,0.8,0.41,19400,32.6,76.13
93.2,1,0.08,202,43.7,81.41
98,0.5,0.13,208,43.8,82.64
89.4,5.5,0.22,198,39.2,69.88
86.4,1.7,0.42,202,76.3,73.26
99.8,1.1,0.18,221,39,83.51
105.6,1.1,0.06,98,5.6,93.25
104.9,1.9,0.32,124,9,86.55
85.1,0.2,0.23,90,21.1,89.36
107.2,0.5,0.25,121,3.9,92.68
102.1,0.3,0.17,137,6.2,94.89
105.4,0.5,0.05,115,6.8,95.62
100.6,1.1,0.08,95,7.2,93.4
96.5,0.5,0.17,128,12.8,90.65
103.6,0.6,0.09,91,7.3,94.89
82.6,1.8,0.47,124,29.5,75.03
64.6,2.1,0.53,168,81.5,58.97
103,0.8,0.23,133,7.4,92.35
84.6,0.9,0.58,138,30.1,78.26
82.4,1.2,0.26,141,33.2,79.88
78.2,1.5,0.23,137,61,73.48
89.6,0.4,0.16,133,15.5,90.59
87.6,4.4,0.26,140,24.2,74.61
79.5,0.9,0.27,138,35.6,79.8
102.2,0.8,0.1,204,24.9,90.36
95.2,0.8,0.02,190,15.3,91.69
85.8,7.5,10.5,2560,10.2,57.49
70.6,9.6,5.8,1480,14.8,48.48
47,12.3,7.33,1350,15.8,35.36
72.3,11.6,5.57,752,18.8,49.04
63.6,16.1,4.73,1230,19,43.06
65.8,15.3,11.8,2750,10.6,43.1
66,8.7,4.89,1760,11.8,46.94
67,6,4.86,508,7.6,54.07
53.2,10,8.98,543,15,39.06
41.9,9.6,10.2,710,33.7,29.85
85.7,3.3,1.48,281,7.9,73.4
119.8,19.6,9.94,354,16.8,51.22
79.8,5.6,2.87,664,21,61.52
82,5.9,3.07,904,17.9,61.61
84.2,6.4,2.42,834,30.8,57.86
85.2,3.6,0.3,626,16.3,75.4
65.6,6.6,1.25,754,16.5,54.03
84.8,4.7,0.74,1460,40.6,60.2
93.1,0.2,0.29,232,3,93.7
72.6,17.9,8.34,991,16.1,47.23
81.8,12.1,4.92,847,19.9,54.57
104,2,0.12,609,8.5,88.78
33.7,11,3.38,1740,32,29.09
103.1,4.6,0.31,631,24.2,74.32
91.1,4.8,0.83,572,31.9,64.51
94.9,4.3,0.65,415,39.2,66.73
91.1,3.2,0.57,303,15.2,74.93
36,10,0.79,579,34.5,35.61
74.6,14.5,3.81,1390,51,43.02
56.1,10.6,3.64,1230,21,42.56
79.4,3.2,0.24,528,56,66.89
58,5,4.17,4250,36,42.97
75.1,3.1,0.94,574,19,67.14
87,4.4,0.75,374,25.6,64.82
86.3,11.2,1.97,386,25.6,55.57
58.2,12.3,8.23,4350,26.6,35.49
78.8,15.7,6.85,2580,34.8,46.51
78.5,3.9,2.65,16800,96.7,54.3
65.1,10.3,7.58,4470,16.6,44.44
92.2,2.6,0.15,273,17.1,82.18
93.7,8.2,0.51,275,64.7,60.04
89.6,6.2,1.09,376,57,57.85
82.2,3,1.01,20200,61.8,61.5
93.7,10,0.84,180,62.8,56.12
100.8,0.3,0.03,407,4.7,96.94
100.5,1.3,0.07,333,7.2,92.74
101.6,0.4,0.02,306,2.8,96.73
103.3,0.2,0.04,362,3.9,96.9
105.5,1.1,0.04,341,5.3,93.55
102.1,0.3,0.03,227,5,96.86
80.6,18.5,0.4,402,1080,49.92
82.2,4.7,0.19,414,79.8,65.15
132.4,0.5,0.05,567,5.3,89.5
110.6,0.4,0.05,322,3.5,95.2
81.9,2.1,0.43,545,17.4,78.66
114.2,0.6,0.09,300,1.2,93.31
57.2,4.7,0.95,20500,53.4,43.77
70.3,7.5,2.5,899,27.6,49.07
125.2,4.9,0.04,425,5,77.34
118.6,3.1,0.05,445,4.4,82.8
108.2,1,0.14,456,5.3,92.17
61.4,5.9,0.42,7810,6.3,61.64
74.9,2,0.4,13500,32.6,70.96
105,10.9,0.11,193,5.6,75.18
115.6,6.5,0.08,239,3,77.22
106.4,8.5,0.08,280,6.6,76.84
100.6,3.7,0.05,173,3.5,83.56
103.6,0.3,0.02,399,1,96.88
115,0.6,0.03,408,5.7,94.02
103.9,1,0.03,346,1,94.26
125.4,0.5,0.07,392,3.4,91.3
123.8,1.6,0.05,464,5.8,87.75
91.5,0.5,0.03,611,2.9,96.14
118.9,4.6,0.03,214,1,79.26
111.1,0.3,0.02,298,2.4,95.87
112.2,0.7,0.03,244,2.2,94.21
117.7,0.7,0.03,270,2.1,93.1
104.6,0.3,0.07,225,20.8,92.25
123.9,0.2,0.03,286,3.6,93.21
122.2,2.6,0.09,402,1.9,83.33
102.7,0.5,0.02,265,2.4,96.33
104.1,1.8,0.11,315,157,74.58
88.2,4.6,0.77,411,52,60.86
129.6,1.1,0.07,484,3,87.89
118.2,2.1,0.97,456,5.7,77.8
108.6,1.6,0.66,468,38,75.34
125.4,3.5,0.31,358,6.2,76.27
83.4,15.4,1.93,406,7.6,62.07
96.4,1.3,1.27,365,14.2,79.46
107,1.8,0.16,410,5.1,88.75
101.4,0.7,0.21,404,6.3,93.08
91,4.8,0.2,418,122,64.1
91,2.2,0.19,450,230,71.81
104.8,0.2,0.06,306,106,81.26
106.2,0.3,0.06,334,62.8,83.66
100.4,0.4,0.28,224,8.4,93.27
102.2,0.2,0.09,291,80.4,83.92
105.8,0.5,0.05,338,82.9,83.22
101.2,4.3,0.1,426,306,66.21
91,2.3,0.36,536,218,69.28
102.2,3.4,0.11,502,1240,66.42
106,0.4,0.18,486,755,76.95
104.3,7.5,0.09,478,918,60.67
132.3,2.8,0.05,330,5.2,80.2
105.2,6.2,0.07,398,13,75.65
108,0.1,0.06,396,13.8,92.53
98.6,3.5,0.14,498,318,67.77
93.7,2.9,0.32,485,396,67.52
94.2,1.1,0.4,510,347,74.16
75.4,0.4,1.98,572,114,64.61
57.3,3.8,2.12,867,77.2,43.59
54.3,2.4,3.15,1150,297,42.81
40.6,7,8.34,5160,84.8,27.53
73.3,2.5,1.44,573,195,55.78
63.4,10.1,0.87,846,434,38.06
93.8,0.7,0.06,365,45,82.85
96,0.3,0.09,421,119,80.97
93.4,3,0.24,467,362,68.1
83,4.4,0.66,532,492,55.92
76,2.6,1.08,464,79.5,60.59
103,0.8,0.02,372,33.3,86.7
86.2,1.7,1.39,560,119,64.99
70.4,1.4,1.32,564,198,58.51
61.4,1.4,0.71,460,174,55.94
61.8,1.6,1.33,552,113,52.76
106.1,0.7,0.02,362,30.9,86.74
99.9,0.5,0.08,403,80.2,83.28
70.6,0.5,1.39,13200,94.5,64.5
105.6,0.6,0.04,438,496,78.3
105.2,0.7,0.04,432,834,77.99
95.5,0.9,0.42,420,104,74.77
103.2,0.7,0.08,338,2260,77.62
68.7,1.8,0.32,507,1170,59.84
77.8,1.3,0.6,440,219,67.22
88.3,1.1,0.09,492,384,77.42
47.6,1.8,1.05,630,85.8,48.86
66.6,1.5,1.46,19200,156,54.87
74.5,1.8,0.55,470,186,63.7
19.7,1.8,1.49,593,68,39.22
48.2,1.5,0.78,606,112,49
91.6,0.4,0.03,457,105,81.27
90,0.6,0.03,320,217,80.42
97.4,0.2,0.16,421,1120,78.4
97.5,0.2,0.11,436,602,79.09
97.1,0.4,0.18,568,431,77.53
89.4,0.4,0.12,558,231,79.7
92.2,0.4,0.21,525,133,78.83
93.5,0.2,0.15,5040,439,78.31
93.4,0.2,0.19,525,380,79.79
79.6,0.6,0.18,859,659,73.51
102.7,0.3,0.2,623,31.4,85.88
97.1,0.5,0.08,627,10.2,91.89
61.2,2.5,3.35,743,41.2,48.19
70,3.6,4.79,7900,26.7,50.82
31.2,3.3,2.7,30000,30,37.12
42.8,2.7,4.64,2820,23.4,46.2
48.6,1.5,2.16,16800,87.5,48.18
70.8,1.3,1.82,38800,52.9,60.33
17.1,6.9,8.07,1060,16.9,29.75
42.8,1.6,1.35,542,75.8,47.23
42.2,1.6,1.32,646,179,44.2
31.4,1.8,2.65,683,152,37.37
42.2,2.2,2.55,609,56,42.37
45.4,1.2,1.74,772,123,46.36
131.2,2.8,0.01,443,15.6,77.34
87.3,3.7,2.45,1030,18,67.02
9.2,7.8,7.84,692,107,16.4
24,6.7,6.05,802,73.2,22.86
70,2.7,1.21,717,59.9,55.71
98.4,0.3,0.01,473,434,80.23
98.2,1.3,1.02,527,335,68.52
95.4,0.4,0.28,498,377,78.13
92.8,0.7,0.01,458,88.7,83.52
93.6,0.9,0.01,457,81.3,82.84
91.2,0.8,0.01,474,225,80.15
103.7,0,0.01,430,22.7,93.89
107.1,0.1,0.02,436,27.9,88.5
97.4,0.8,0.03,434,1990,78.27
94.4,0,0.05,470,287,82.17
100,0.6,0.03,448,260,80.81
99.8,0.6,0.01,459,226,81.12
78.4,5,5.1,677,35.6,53.88
36.2,5.4,4.78,762,18.7,38
81.6,0.5,0.55,232,2.7,87.55
82,0.4,0.25,367,44.4,78.98
70.1,2.1,1.62,514,48.3,57.57
65.2,1.2,1.63,502,28,62.21
46.7,0.4,1.6,21700,28.5,56.21
81,0.3,0.82,224,2.6,85.74
103,0.2,0.27,476,7.6,93.81
97,0.1,0.2,748,27.4,86.69
110.2,0.4,0.01,342,3.4,95.86
107,0.2,0.01,302,2,96.94
108,0.7,0.01,354,2.1,95.18
100.2,0.2,0.04,415,380,81.92
126.6,1.7,0.03,27200,43.5,73.88
139.4,0.2,0.01,391,3.5,88.53
132.6,0.4,0.01,8820,14,86.34
102.8,1.9,0.02,400,860,73.67
97.6,8,0.02,184,3.1,78.74
105.6,0.6,0.01,197,5.4,95.85
110.5,0.7,0.01,236,20.2,91
82.2,0.7,0.08,254,5.6,92.68
97,1,0.02,173,5.7,94.77
96.4,2,0.03,175,16.7,86.64
99.8,1.1,0.04,170,5.9,94.02
60.9,1.2,0.32,192,12.6,71.79
50.6,2.6,0.48,255,16.1,59.38
57.6,0.7,0.47,2030,22.1,70.42
90.7,1.2,0.18,143,8.6,91.35
96,0.1,0.08,394,1740,79.78
93.4,1.5,0.1,460,520,74.35
92,1.6,0.18,437,633,72.72
99.5,1.8,0.04,476,780,74
48.1,1.1,1.51,194,48.7,51.14
39.4,1.3,1.11,1940,16.9,56.18
101.6,0.7,0.05,126,4,95.28
77,1.6,0.52,37600,67.3,68.31
95,0.9,0.03,420,813,77.86
95.8,0.1,0.02,292,34.8,89.21
95.5,0.2,0.03,413,668,80.22
100,0.9,0.07,426,204,79.14
97,0.1,0.01,336,11.1,94.12
98.6,0.3,0.04,415,41,84.53
123.7,0.1,0.04,242,5.9,93.39
103.8,0.4,0.03,325,26.2,87.85
104.6,0.2,0.04,404,11.6,92.97
108.8,0.3,0.09,449,10,95.22
91.8,1,0.02,212,1.7,94.52
129,17.9,0.35,306,9.8,65.05
109.2,1.7,0.54,398,13.2,80.67
97.8,0.9,0.36,468,13.6,86.85
104.4,0.3,0.01,214,2.4,96.95
102.6,16.1,0.02,435,18.8,71.29
103.3,0.5,0.01,352,180,81.22
89.9,0.4,0.03,356,179,81.07
89.4,0.2,0.03,323,294,81.6
88.6,0,0.01,326,38.6,88.8
100.2,0.5,0.02,333,381,81.29
102,0.8,0.01,361,4.5,95.48
62.8,6.6,0.8,575,685,41.05
98.9,0,0.12,450,1730,79.31
100.8,0.2,0.04,394,535,79.99
100,0.4,0.1,448,2310,78.56
101.8,0.8,0.06,93,17.2,90.96
103.3,1.1,0.46,100,15.8,84.7
102,0.2,0.35,105,19.9,89.14
103.7,1.2,0.03,1020,2,93.47
99.9,0.4,0.07,328,5.2,96.09
100.2,0.4,0.08,318,4.8,95.94
66.8,0.2,0.56,244,125,64.27
71.4,0.6,0.54,11600,111,66.12
102.8,2,0.04,185,136,74.84
96.8,2.5,0.11,200,131,71.96
101.5,1.3,0.09,185,216,77.19
97.6,1.3,0.38,183,254,73.65
100,1.3,0.12,196,170,76.86
99,1.7,0.21,104,14,85.41
108.4,0.9,0.14,120,5.2,92.53
96.8,1.1,0.23,143,11.6,87.67
106,0.1,0.01,118,4.4,97.34
104.8,2.3,0.05,90,13.4,84.62
100,9.9,0.51,108,20.8,67.49
87.7,1.1,0.55,161,272,71.85
84.3,1.8,0.54,165,272,68.21
99.6,0.7,0.3,136,6.6,92.06
78,1.1,0.52,119,51.2,71.74
69.6,1.4,0.57,130,23.2,72.65
59.8,2.1,0.5,129,23.7,65.48
92,1.2,0.48,116,35,79.41
84.3,2.3,0.5,113,42.3,69.31
66.4,1.7,0.55,126,52.2,61.4
101.4,1.9,0.04,187,133,75.38
111.2,1.3,0.01,180,154,77.17
85.2,7.5,10.4,2390,7.3,61.14
64.1,5.2,3.19,1510,7.9,56.01
67.3,7,5.3,1150,11.6,48.7
64.5,12.7,5.85,708,16.8,43.36
57.4,12.7,3.18,811,22.4,42.95
62.1,16.6,10.1,2050,11.2,41.01
79.1,4.2,2.34,1600,11,63.32
62.2,13.5,4.71,389,49.6,34.52
69,8.8,5.94,403,14.8,47.45
75.1,21.4,5.26,486,213,37.64
88.8,3,1.55,257,13.6,71.2
86.4,18.6,1.01,302,85.5,51.6
83,5.2,4.39,626,8.6,65.23
79,10.2,3.54,968,21.2,55.9
67.9,5.9,2.38,1010,15.6,54.16
81.7,4.4,0.26,565,30,68.21
78,5.4,0.72,855,24.2,66.06
91.4,4.8,0.4,1760,10.7,73.1
93,1.3,0.06,219,4.8,92.83
83.9,6.4,2.36,436,81,54.08
81.8,7.8,1.37,459,61.5,53.61
106.4,3,0.76,513,8.9,77.55
41.6,7.1,3.46,1180,11.8,39.19
121.3,4.5,0.3,351,35.8,66.61
108.2,4.6,0.89,426,13.3,68.48
105.5,1.6,0.18,296,8.3,89.53
92.9,1.5,0.09,333,9.9,91.56
69.7,6.2,1.51,557,33,51.4
56.8,6.4,7,2060,11.4,43.67
68.6,2.4,6.14,1940,25.5,53.16
102.2,2.5,0.14,480,17.4,82.73
68.1,3.6,1.55,5860,33.8,54.1
92,3.2,0.56,452,11.3,75.11
99.6,4,0.24,327,16.4,76.43
91.6,4.3,0.7,417,10.6,70.84
59,7.7,7.56,5020,12.8,43.23
86,7.2,6.81,3860,9.6,61.6
89,2.6,1.83,16300,61.2,63.39
67.8,8.3,6.75,5140,18,47.04
89.1,2.2,0.12,287,16.7,83.9
97.1,2.8,0.21,281,22.5,80.79
85.8,4.2,0.65,294,23,70.45
84.2,2,0.48,17500,38.8,74.15
96.4,5,0.64,237,28.6,66.26
102.9,1.4,0.05,231,13.6,88.65
102.4,1.1,0.05,238,23.9,89.91
105.8,0,0.01,269,5.9,97.47
109,0,0.01,272,4.8,97.03
115.6,0.8,0.01,291,4.4,93.49
103.4,0.4,0.01,197,2.4,96.74
75.6,6.4,0.64,377,192,52.51
79.4,5.4,1.26,630,37,59.66
113.4,4.9,0.03,270,3.5,80.23
105.1,7.6,0.05,288,5.1,78.17
111.5,9,0.09,294,6.8,75.57
75.1,8.5,0.7,1380,15.6,61.02
110,4.1,0.07,268,1.9,81.21
65.6,14.6,0.61,31800,20.3,52.06
51.5,5.8,0.8,11900,49.2,41.38
110.1,2.3,0.07,322,20.2,83.6
106.6,1.9,0.07,340,20.3,85.83
103.8,1.8,0.11,342,22.4,86.01
93.6,2.3,0.15,394,30.5,78.8
86.8,4.3,0.2,6620,44.3,66.66
108.2,4.5,0.03,169,4.2,81.4
121.5,0.8,0.05,226,4.2,91.56
118.5,0.4,0.05,269,7.4,93.64
101.6,0.6,0.03,185,3,95.93
107.7,0.4,0.02,396,3.2,96.09
113.8,0.8,0.03,402,4.6,93.54
113,0,0.03,380,2.4,96.05
104.6,0.8,0.07,329,3.5,94.36
114.8,0.4,0.06,368,3.9,94.28
122.8,0.7,0.08,372,4.3,91.15
110.5,0.2,0.03,412,5.4,96.11
96.4,0.7,0.04,421,18.6,91.78
107.8,0.3,0.04,200,33.4,87.54
104.4,0.8,0.03,257,34.5,86.42
106.2,0.6,0.03,207,74.1,83.13
104.2,0.3,0.03,260,59.3,84.32
103.7,3,0.05,231,20.3,81.89
107.4,0.8,0.05,248,84.4,81.96
104.2,0.2,0.31,268,53.4,80.86
104.4,1,0.09,222,75.4,80.99
104.8,1,0.02,254,15.3,90.52
106,4,0.09,309,1080,64.62
94.4,2.9,0.44,404,349,66.21
110.2,0.7,0.09,463,3.4,93.68
83.4,3.9,1.3,388,16.7,67.48
83.4,3.9,0.82,430,79,60.59
81.6,6.7,1.22,312,9.2,67.29
67.2,4.2,2.17,293,12.3,55.96
61.2,6.3,2.05,713,26,46.08
99.8,2.4,0.22,326,6.8,86.04
107.4,2.2,0.21,368,6,86.32
97.6,3.5,0.14,382,443,65.89
100.4,1.3,0.15,530,45.8,79.27
107.8,2.2,0.08,292,605,70.94
106.2,0.2,0.06,302,611,79.2
103.2,1.3,0.21,150,7.6,90.63
102.4,2.5,0.12,257,489,69.7
103.7,2.7,0.09,276,497,69.19
124.4,1.3,0.04,463,5.4,88.99
94.8,2.2,0.34,540,118,70.23
102.4,0.2,0.08,350,48.7,84.05
103.5,0.4,0.04,382,55.9,83.93
104.8,0.5,0.06,379,45.9,83.18
75.9,5.6,1.89,234,310,49.76
68.6,5.6,1.97,526,219,44.29
65.7,13.1,5.35,520,104,32.87
52,2.3,2.23,944,58.2,46.48
56,12,1.8,302,1170,31.46
41.3,18.2,2.81,2020,1630,22.04
55.1,3.2,1.7,355,134,42.36
46,7.4,1.53,1240,418,30.37
109.3,1,0.04,390,9.7,93.43
101,4.6,0.13,428,109,65.4
89.3,8,0.78,428,120,54.56
76.7,21.3,1.59,458,157,43.63
62.7,9.6,0.89,486,69.2,42.63
110.2,0.6,0.01,333,35.6,86.65
88.5,1.4,0.81,362,210,68.63
76,1.5,0.78,354,252,63.95
54.1,1.4,0.78,284,267,52
32,1.7,1.17,374,244,40.54
113.2,0.7,0.01,345,25.9,85.77
100.5,0.4,0.02,328,81.2,84.45
41,1.4,3.17,1300,56.5,44.38
103.1,1,0.01,491,77.4,82.28
109.2,0.7,0.01,494,203,79.8
98.2,0.3,0.18,435,549,77.83
93.8,0.5,0.22,348,102,78.5
101.6,1,0.04,476,347,79.1
82,1.3,0.52,336,1400,67.87
56.4,1.7,0.53,338,2690,52
74.6,1.2,0.18,454,683,68.61
52.2,1.6,0.72,551,365,50.75
69.4,1.4,1.23,7130,78.1,60.27
69.6,1.9,0.62,440,915,56.76
39.7,1.8,1.48,566,176,42.12
46.2,1.2,0.59,390,173,50.98
97.9,1.3,0.03,436,265,78.21
98.8,0.1,0.07,342,1210,79.91
103.4,1.1,0.13,351,2530,75.39
101.6,1.2,0.14,410,2480,74.99
97.3,1.1,0.13,354,2550,75.69
80,1.2,0.19,406,1770,71.3
78,0.5,0.08,359,2250,74.5
102.4,1.2,0.1,416,2640,75.49
68.4,0,0.17,4860,306,69.8
92.5,0.1,0.17,920,83,83.1
94.1,1.1,0.08,600,24,89.61
85.1,1.1,0.09,621,19.4,88.11
59.4,3,2.13,801,35.4,51
40.2,4.5,3.94,4270,24.3,40.79
16.6,3.3,2.45,27800,28.9,34.1
41.4,4,3.91,2370,18.5,42.22
49,4,1.42,5280,103,37.65
57.5,1.6,1.73,19900,49.8,52.38
43.2,5.2,2.6,406,52.8,35.25
43,10,10.2,668,13.2,34.8
55.7,2.2,1.76,976,584,44.62
64,2.2,0.58,1310,2690,52.99
54.2,2.2,0.68,1260,2680,47.47
37.4,3,3.85,764,166,32.63
43.6,2.3,1.24,1070,1890,39.98
118.6,4,0.01,440,9,80.63
45.6,3.2,1.17,826,92.5,42.08
79.6,8.4,5.33,14300,30,50.18
54.6,8.9,8.33,1500,27.4,35.58
86.8,1.2,0.29,710,94.4,76.93
98.7,0.8,0.02,377,179,80.3
97,1.3,0.38,1010,1680,71.73
103.8,0.4,0.03,398,1470,79.3
104.4,0.5,0.02,414,1190,79.06
100.4,0.6,0.02,434,1420,79.04
101.1,0.9,0.01,447,198,79.96
101.2,0.9,0.01,410,153,79.96
94.2,0.2,0.09,456,1070,79.3
98.5,0.3,0.05,437,1410,79.64
69.8,6.1,8.08,659,35.8,45.74
61.3,4.1,5.37,642,13,49.08
80.6,0.6,0.27,268,8.7,89.89
80.8,0.3,0.21,313,61.3,79.35
69.6,1.6,1.61,467,48.4,59
65.6,1.3,1.92,501,23.6,66.24
72.8,1.3,1.71,3280,23.3,71.38
83.8,0.5,0.32,195,4.1,90.75
97.8,0.2,0.2,366,343,79.77
96.7,0.3,0.08,448,243,81.12
99.4,0,0.01,294,18.4,94.18
97.2,0.7,0.01,312,38.3,87.48
98.6,0.2,0.01,263,8.8,97.63
98.7,0.8,0.01,326,12.7,91.85
94.7,0.4,0.01,322,63.6,84.65
93,0.6,0.08,327,654,78.11
51.5,0.7,0.01,403,8.2,77.34
